---,Actor,Location,Rotation,Scale,Meshes
Row_1040,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-410.000000,Y=-1520.000000,Z=560.000000)","(Pitch=0.000000,Yaw=-89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Assets/Environments/Arena/Courtyard/Meshes/SM_Arena_Courtyard_Floor_100cm_A_001.SM_Arena_Courtyard_Floor_100cm_A_001'',Materials=(MaterialInstanceConstant'""/Game/Assets/Environments/Modules/Planks/Materials/MI_Environment_Planks_B_004""')))"
Row_1041,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-510.000000,Y=-1520.000000,Z=560.000000)","(Pitch=0.000000,Yaw=-89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Assets/Environments/Arena/Courtyard/Meshes/SM_Arena_Courtyard_Floor_100cm_A_001.SM_Arena_Courtyard_Floor_100cm_A_001'',Materials=(MaterialInstanceConstant'""/Game/Assets/Environments/Modules/Planks/Materials/MI_Environment_Planks_B_004""')))"
Row_1042,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-610.000000,Y=-1520.000000,Z=560.000000)","(Pitch=0.000000,Yaw=-89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Assets/Environments/Arena/Courtyard/Meshes/SM_Arena_Courtyard_Floor_100cm_A_001.SM_Arena_Courtyard_Floor_100cm_A_001'',Materials=(MaterialInstanceConstant'""/Game/Assets/Environments/Modules/Planks/Materials/MI_Environment_Planks_B_004""')))"
Row_1043,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-167.472902,Y=-1387.847209,Z=1.888706)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Plants/Tundra_Grass_wk2oaeyqx/S_Tundra_Grass_wk2oaeyqx_Var14_lod1.S_Tundra_Grass_wk2oaeyqx_Var14_lod1'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Tundra_Grass_wk2oaeyqx/MI_Tundra_Grass_wk2oaeyqx_2K""',MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Tundra_Grass_wk2oaeyqx/MI_Tundra_Grass_wk2oaeyqx_Billboard_2K""')))"
Row_1044,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-176.516765,Y=-1386.816761,Z=0.000011)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Plants/Tundra_Grass_wk2oaeyqx/S_Tundra_Grass_wk2oaeyqx_Var10_lod1.S_Tundra_Grass_wk2oaeyqx_Var10_lod1'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Tundra_Grass_wk2oaeyqx/MI_Tundra_Grass_wk2oaeyqx_2K""',MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Tundra_Grass_wk2oaeyqx/MI_Tundra_Grass_wk2oaeyqx_Billboard_2K""')))"
Row_1045,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=102.421144,Y=-1368.297583,Z=0.019704)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Plants/Tundra_Grass_wk2oaeyqx/S_Tundra_Grass_wk2oaeyqx_Var11_lod1.S_Tundra_Grass_wk2oaeyqx_Var11_lod1'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Tundra_Grass_wk2oaeyqx/MI_Tundra_Grass_wk2oaeyqx_2K""',MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Tundra_Grass_wk2oaeyqx/MI_Tundra_Grass_wk2oaeyqx_Billboard_2K""')))"
Row_1046,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=1063.884595,Y=1360.598471,Z=6.330486)","(Pitch=0.000000,Yaw=179.999999,Roll=0.000000)","(X=4.523452,Y=4.523452,Z=4.523452)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/S_Thatching_Grass_uddmcgbia_Var6_lod1.S_Thatching_Grass_uddmcgbia_Var6_lod1'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_2K""',MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_Billboard_2K""')))"
Row_1047,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-710.000000,Y=-1520.000000,Z=560.000000)","(Pitch=0.000000,Yaw=-89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Assets/Environments/Arena/Courtyard/Meshes/SM_Arena_Courtyard_Floor_100cm_A_001.SM_Arena_Courtyard_Floor_100cm_A_001'',Materials=(MaterialInstanceConstant'""/Game/Assets/Environments/Modules/Planks/Materials/MI_Environment_Planks_B_004""')))"
Row_1048,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=1063.712560,Y=1219.404344,Z=-1.365977)","(Pitch=0.000000,Yaw=-29.999999,Roll=0.000000)","(X=1.559430,Y=1.559430,Z=1.559430)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/S_Thatching_Grass_uddmcgbia_Var15_lod1.S_Thatching_Grass_uddmcgbia_Var15_lod1'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_2K""',MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_Billboard_2K""')))"
Row_1049,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=1087.609423,Y=1256.451059,Z=7.133160)","(Pitch=0.000000,Yaw=-49.999999,Roll=0.000000)","(X=2.814436,Y=2.814436,Z=2.814436)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/S_Thatching_Grass_uddmcgbia_Var16_lod1.S_Thatching_Grass_uddmcgbia_Var16_lod1'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_2K""',MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_Billboard_2K""')))"
Row_1050,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=1035.767998,Y=1008.630927,Z=6.202019)","(Pitch=0.000000,Yaw=10.000000,Roll=0.000000)","(X=2.736940,Y=2.736940,Z=2.736940)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/S_Thatching_Grass_uddmcgbia_Var2_lod1.S_Thatching_Grass_uddmcgbia_Var2_lod1'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_2K""',MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_Billboard_2K""')))"
Row_1051,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=1046.478715,Y=-413.886970,Z=0.710496)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.179723,Y=1.179723,Z=1.179723)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/S_Thatching_Grass_uddmcgbia_Var1_lod1.S_Thatching_Grass_uddmcgbia_Var1_lod1'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_2K""',MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_Billboard_2K""')))"
Row_1052,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=1027.070149,Y=313.783252,Z=0.000000)","(Pitch=0.000000,Yaw=109.999999,Roll=0.000000)","(X=2.274981,Y=2.274981,Z=2.274981)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/S_Thatching_Grass_uddmcgbia_Var15_lod1.S_Thatching_Grass_uddmcgbia_Var15_lod1'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_2K""',MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_Billboard_2K""')))"
Row_1053,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=1048.694904,Y=-186.291878,Z=1.183076)","(Pitch=0.000000,Yaw=-269.999998,Roll=0.000000)","(X=1.733344,Y=1.733344,Z=1.733344)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/S_Thatching_Grass_uddmcgbia_Var12_lod1.S_Thatching_Grass_uddmcgbia_Var12_lod1'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_2K""',MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_Billboard_2K""')))"
Row_1054,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-810.000000,Y=-1520.000000,Z=560.000000)","(Pitch=0.000000,Yaw=-89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Assets/Environments/Arena/Courtyard/Meshes/SM_Arena_Courtyard_Floor_100cm_A_001.SM_Arena_Courtyard_Floor_100cm_A_001'',Materials=(MaterialInstanceConstant'""/Game/Assets/Environments/Modules/Planks/Materials/MI_Environment_Planks_B_004""')))"
Row_1055,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=1030.296071,Y=-317.845498,Z=6.136199)","(Pitch=0.000000,Yaw=-269.999998,Roll=0.000000)","(X=1.142102,Y=1.142102,Z=1.142102)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/S_Thatching_Grass_uddmcgbia_Var1_lod1.S_Thatching_Grass_uddmcgbia_Var1_lod1'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_2K""',MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_Billboard_2K""')))"
Row_1056,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=1047.245436,Y=107.852216,Z=-0.106743)","(Pitch=0.000000,Yaw=-269.999998,Roll=0.000000)","(X=3.318584,Y=3.318584,Z=3.318584)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/S_Thatching_Grass_uddmcgbia_Var6_lod1.S_Thatching_Grass_uddmcgbia_Var6_lod1'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_2K""',MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_Billboard_2K""')))"
Row_1057,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=1042.219069,Y=35.221636,Z=1.034425)","(Pitch=0.000000,Yaw=-269.999998,Roll=0.000000)","(X=3.674583,Y=3.674583,Z=3.674583)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/S_Thatching_Grass_uddmcgbia_Var5_lod1.S_Thatching_Grass_uddmcgbia_Var5_lod1'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_2K""',MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_Billboard_2K""')))"
Row_1058,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=1053.405665,Y=249.998735,Z=-1.076631)","(Pitch=0.000000,Yaw=-269.999998,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/S_Thatching_Grass_uddmcgbia_Var12_lod1.S_Thatching_Grass_uddmcgbia_Var12_lod1'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_2K""',MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_Billboard_2K""')))"
Row_1059,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=1046.162564,Y=269.267045,Z=-0.101380)","(Pitch=0.000000,Yaw=-269.999998,Roll=0.000000)","(X=1.817450,Y=1.817450,Z=1.817450)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/S_Thatching_Grass_uddmcgbia_Var14_lod1.S_Thatching_Grass_uddmcgbia_Var14_lod1'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_2K""',MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_Billboard_2K""')))"
Row_1060,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=1052.851038,Y=60.176174,Z=0.710496)","(Pitch=0.000000,Yaw=-179.999999,Roll=0.000000)","(X=1.156244,Y=1.156244,Z=1.156244)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/S_Thatching_Grass_uddmcgbia_Var1_lod1.S_Thatching_Grass_uddmcgbia_Var1_lod1'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_2K""',MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_Billboard_2K""')))"
Row_1061,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=1052.851042,Y=23.127825,Z=0.710496)","(Pitch=0.000000,Yaw=-30.000000,Roll=0.000000)","(X=1.332981,Y=1.332981,Z=1.332981)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/S_Thatching_Grass_uddmcgbia_Var1_lod1.S_Thatching_Grass_uddmcgbia_Var1_lod1'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_2K""',MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_Billboard_2K""')))"
Row_1062,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=1065.267859,Y=159.030240,Z=-1.709689)","(Pitch=0.000000,Yaw=49.999999,Roll=0.000000)","(X=3.153091,Y=3.153091,Z=3.153091)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/S_Thatching_Grass_uddmcgbia_Var18_lod1.S_Thatching_Grass_uddmcgbia_Var18_lod1'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_2K""',MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_Billboard_2K""')))"
Row_1063,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=1064.929452,Y=217.039311,Z=0.806545)","(Pitch=0.000000,Yaw=-179.999999,Roll=0.000000)","(X=1.910196,Y=1.910196,Z=1.910196)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/S_Thatching_Grass_uddmcgbia_Var19_lod1.S_Thatching_Grass_uddmcgbia_Var19_lod1'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_2K""',MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_Billboard_2K""')))"
Row_1064,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-910.000000,Y=-1520.000000,Z=560.000000)","(Pitch=0.000000,Yaw=-89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Assets/Environments/Arena/Courtyard/Meshes/SM_Arena_Courtyard_Floor_100cm_A_001.SM_Arena_Courtyard_Floor_100cm_A_001'',Materials=(MaterialInstanceConstant'""/Game/Assets/Environments/Modules/Planks/Materials/MI_Environment_Planks_B_004""')))"
Row_1065,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=1027.070149,Y=684.723993,Z=0.000000)","(Pitch=0.000000,Yaw=109.999999,Roll=0.000000)","(X=2.274981,Y=2.274981,Z=2.274981)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/S_Thatching_Grass_uddmcgbia_Var15_lod1.S_Thatching_Grass_uddmcgbia_Var15_lod1'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_2K""',MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_Billboard_2K""')))"
Row_1066,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=1048.694904,Y=184.648863,Z=1.183076)","(Pitch=0.000000,Yaw=-269.999998,Roll=0.000000)","(X=1.733344,Y=1.733344,Z=1.733344)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/S_Thatching_Grass_uddmcgbia_Var12_lod1.S_Thatching_Grass_uddmcgbia_Var12_lod1'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_2K""',MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_Billboard_2K""')))"
Row_1067,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=1030.296071,Y=53.095243,Z=6.136199)","(Pitch=0.000000,Yaw=-269.999998,Roll=0.000000)","(X=1.142102,Y=1.142102,Z=1.142102)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/S_Thatching_Grass_uddmcgbia_Var1_lod1.S_Thatching_Grass_uddmcgbia_Var1_lod1'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_2K""',MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_Billboard_2K""')))"
Row_1068,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=1047.245436,Y=478.792957,Z=-0.298435)","(Pitch=0.000000,Yaw=-269.999998,Roll=0.000000)","(X=3.318584,Y=3.318584,Z=3.318584)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/S_Thatching_Grass_uddmcgbia_Var6_lod1.S_Thatching_Grass_uddmcgbia_Var6_lod1'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_2K""',MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_Billboard_2K""')))"
Row_1069,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=1053.405665,Y=620.939476,Z=-1.076631)","(Pitch=0.000000,Yaw=-269.999998,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/S_Thatching_Grass_uddmcgbia_Var12_lod1.S_Thatching_Grass_uddmcgbia_Var12_lod1'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_2K""',MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_Billboard_2K""')))"
Row_1070,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=1046.162564,Y=640.207786,Z=6.674563)","(Pitch=0.000000,Yaw=-269.999998,Roll=0.000000)","(X=1.817450,Y=1.817450,Z=1.817450)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/S_Thatching_Grass_uddmcgbia_Var14_lod1.S_Thatching_Grass_uddmcgbia_Var14_lod1'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_2K""',MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_Billboard_2K""')))"
Row_1071,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=1057.611932,Y=242.721046,Z=-2.930217)","(Pitch=0.000000,Yaw=-269.999998,Roll=0.000000)","(X=1.569701,Y=1.569701,Z=1.569701)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/S_Thatching_Grass_uddmcgbia_Var16_lod1.S_Thatching_Grass_uddmcgbia_Var16_lod1'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_2K""',MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_Billboard_2K""')))"
Row_1072,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-1010.000000,Y=-1520.000000,Z=560.000000)","(Pitch=0.000000,Yaw=-89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Assets/Environments/Arena/Courtyard/Meshes/SM_Arena_Courtyard_Floor_100cm_A_001.SM_Arena_Courtyard_Floor_100cm_A_001'',Materials=(MaterialInstanceConstant'""/Game/Assets/Environments/Modules/Planks/Materials/MI_Environment_Planks_B_004""')))"
Row_1073,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=1065.267859,Y=529.970981,Z=-1.951378)","(Pitch=0.000000,Yaw=49.999999,Roll=0.000000)","(X=3.153091,Y=3.153091,Z=3.153091)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/S_Thatching_Grass_uddmcgbia_Var18_lod1.S_Thatching_Grass_uddmcgbia_Var18_lod1'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_2K""',MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_Billboard_2K""')))"
Row_1074,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=1064.929452,Y=587.980052,Z=0.806545)","(Pitch=0.000000,Yaw=-179.999999,Roll=0.000000)","(X=1.910196,Y=1.910196,Z=1.910196)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/S_Thatching_Grass_uddmcgbia_Var19_lod1.S_Thatching_Grass_uddmcgbia_Var19_lod1'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_2K""',MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_Billboard_2K""')))"
Row_1075,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=1046.478715,Y=624.808941,Z=0.710496)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.727129,Y=1.727129,Z=1.727129)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/S_Thatching_Grass_uddmcgbia_Var1_lod1.S_Thatching_Grass_uddmcgbia_Var1_lod1'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_2K""',MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_Billboard_2K""')))"
Row_1076,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=1027.070149,Y=1352.479163,Z=0.000000)","(Pitch=0.000000,Yaw=109.999999,Roll=0.000000)","(X=2.274981,Y=2.274981,Z=2.274981)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/S_Thatching_Grass_uddmcgbia_Var15_lod1.S_Thatching_Grass_uddmcgbia_Var15_lod1'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_2K""',MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Thatching_Grass_uddmcgbia/MI_Thatching_Grass_uddmcgbia_Billboard_2K""')))"
